"Event Date","Serial Killer Name","Serial Killer Profile URL","Event Type","Year of Event"
"08/09/1999","Ronald Macon","https://skdb.fandom.com/wiki/Ronald_Macon","Capture","1999"
"08/09/2005","Abdelali Amer","https://skdb.fandom.com/wiki/Abdelali_Amer","Capture","2005"
"08/09/2024","Kuldeep Gangwar","https://skdb.fandom.com/wiki/Bareilly_serial_killer","Capture","2024"
"08/10/1922","Johann Mayer","https://skdb.fandom.com/wiki/Johann_Mayer","Capture","1922"
"08/10/1977","David Berkowitz","https://skdb.fandom.com/wiki/David_Berkowitz","Capture","1977"
"08/10/1989","Tammy Corbett","https://skdb.fandom.com/wiki/Tammy_Corbett","Capture","1989"
"08/10/1989","Jeffrey Feltner","https://skdb.fandom.com/wiki/Jeffrey_Feltner","Capture","1989"
"08/10/2009","Sietske Hoekstra","https://skdb.fandom.com/wiki/Sietske_Hoekstra","Capture","2009"
"08/11/1950","Leo Hannan","https://skdb.fandom.com/wiki/Leo_Hannan","Capture","1950"
"08/11/1967","Péter Kovács","https://skdb.fandom.com/wiki/P%C3%A9ter_Kov%C3%A1cs","Capture","1967"
"08/11/1978","Randy Greenawalt","https://skdb.fandom.com/wiki/Randy_Greenawalt","Capture","1978"
"08/11/1980","Carol Bundy","https://skdb.fandom.com/wiki/Carol_Bundy","Capture","1980"
"08/11/2010","Elias Abuelazam","https://skdb.fandom.com/wiki/Elias_Abuelazam","Capture","2010"
"08/12/1886","Sarah Jane Robinson","https://skdb.fandom.com/wiki/Sarah_Jane_Robinson","Capture","1886"
"08/12/1980","Doug Clark","https://skdb.fandom.com/wiki/Doug_Clark","Capture","1980"
"08/12/1981","Clifford Olson","https://skdb.fandom.com/wiki/Clifford_Olson","Capture","1981"
"08/12/1987","Raymond Eugene Brown","https://skdb.fandom.com/wiki/Raymond_Eugene_Brown","Capture","1987"
"08/12/1995","Eugene Barrett","https://skdb.fandom.com/wiki/Eugene_Barrett","Capture","1995"
"08/13/1973","Lester Harrison","https://skdb.fandom.com/wiki/Lester_Harrison","Capture","1973"
"08/13/1996","Marc Dutroux","https://skdb.fandom.com/wiki/Marc_Dutroux","Capture","1996"
"08/14/1949","Ray Gardner","https://skdb.fandom.com/wiki/Ray_Gardner","Capture","1949"
"08/14/2002","Quincy Allen","https://skdb.fandom.com/wiki/Quincy_Allen","Capture","2002"
"08/15/1980","Gerald Stanley","https://skdb.fandom.com/wiki/Gerald_Stanley","Capture","1980"
"08/15/1985","Benny Hodge","https://skdb.fandom.com/wiki/Benny_Hodge","Capture","1985"
"08/15/1985","Roger Epperson","https://skdb.fandom.com/wiki/Roger_Epperson","Capture","1985"
"08/15/2012","John William Kelley","https://skdb.fandom.com/wiki/John_William_Kelley","Capture","2012"
"08/16/1975","Ted Bundy","https://skdb.fandom.com/wiki/Ted_Bundy","Capture","1975"
"08/16/1978","Don Miller","https://skdb.fandom.com/wiki/Don_Miller","Capture","1978"
"08/16/1979","John W. Hopkins","https://skdb.fandom.com/wiki/John_W._Hopkins","Capture","1979"
"08/16/1987","Clinton Bankston","https://skdb.fandom.com/wiki/Clinton_Bankston","Capture","1987"
"08/16/2022","Garry Artman","https://skdb.fandom.com/wiki/Garry_Artman","Capture","2022"
"08/17/1982","Lam Kor-wan","https://skdb.fandom.com/wiki/Lam_Kor-wan","Capture","1982"
"08/17/1987","Harrison Graham","https://skdb.fandom.com/wiki/Harrison_Graham","Capture","1987"
"08/18/1939","Stephen Kiyoshk","https://skdb.fandom.com/wiki/Stephen_Kiyoshk","Capture","1939"
"08/18/2024","Ezekiel Mwangi Sakwa","https://skdb.fandom.com/wiki/Ezekiel_Mwangi_Sakwa","Capture","2024"
"08/19/1977","Lemuel Smith","https://skdb.fandom.com/wiki/Lemuel_Smith","Capture","1977"
"08/20/1946","Yoshio Kodaira","https://skdb.fandom.com/wiki/Yoshio_Kodaira","Capture","1946"
"08/20/2001","Kevin Taylor","https://skdb.fandom.com/wiki/Kevin_Taylor","Capture","2001"
"08/20/2020","Yuri Sparikhin","https://skdb.fandom.com/wiki/Yuri_Sparikhin","Capture","2020"
"08/21/1921","Carl Großmann","https://skdb.fandom.com/wiki/Carl_Gro%C3%9Fmann","Capture","1921"
"08/21/1982","Paul Stephani","https://skdb.fandom.com/wiki/Paul_Stephani","Capture","1982"
"08/21/1984","Larry Eyler","https://skdb.fandom.com/wiki/Larry_Eyler","Capture","1984"
"08/21/1992","Benjamin Atkins","https://skdb.fandom.com/wiki/Benjamin_Atkins","Capture","1992"
"08/21/2011","James Armstrong","https://skdb.fandom.com/wiki/James_Armstrong","Capture","2011"
"08/22/1976","Patricia Allanson","https://skdb.fandom.com/wiki/Patricia_Allanson","Capture","1976"
"08/22/1985","Terry Childs","https://skdb.fandom.com/wiki/Terry_Childs","Capture","1985"
"08/22/2003","Jaroslava Fabiánová","https://skdb.fandom.com/wiki/Jaroslava_Fabi%C3%A1nov%C3%A1","Capture","2003"
"08/23/1967","André Pauletto","https://skdb.fandom.com/wiki/Andr%C3%A9_Pauletto","Capture","1967"
"08/23/1997","Regina Kaye","https://skdb.fandom.com/wiki/Regina_Kaye","Capture","1997"
"08/23/2007","Vladimir Zhukov","https://skdb.fandom.com/wiki/Vladimir_Zhukov","Capture","2007"
"08/24/2014","Alexander Hernandez","https://skdb.fandom.com/wiki/Alexander_Hernandez","Capture","2014"
"08/25/1980","Fernando Caro","https://skdb.fandom.com/wiki/Fernando_Caro","Capture","1980"
"08/25/1983","Anthony Sully","https://skdb.fandom.com/wiki/Anthony_Sully","Death","1983"
"08/25/1986","Giancarlo Giudice","https://skdb.fandom.com/wiki/Giancarlo_Giudice","Capture","1986"
"08/25/1995","Ilshat Kuzikov","https://skdb.fandom.com/wiki/Ilshat_Kuzikov","Capture","1995"
"08/25/2021","Shavkat Shayakhmedov","https://skdb.fandom.com/wiki/Shavkat_Shayakhmedov","Capture","2021"
"08/26/2007","Yoshitomo Hori","https://skdb.fandom.com/wiki/Yoshitomo_Hori","Capture","2007"
"08/26/2016","Gao Chengyong","https://skdb.fandom.com/wiki/Gao_Chengyong","Capture","2016"
"08/27/1968","Raman Raghav","https://skdb.fandom.com/wiki/Raman_Raghav","Capture","1968"
"08/27/1999","Ronald Glenn West","https://skdb.fandom.com/wiki/Ronald_Glenn_West","Capture","1999"
"08/28/1991","Sergey Tsukanov","https://skdb.fandom.com/wiki/Sergey_Tsukanov","Capture","1991"
"08/28/2001","Terry Hankins","https://skdb.fandom.com/wiki/Terry_Hankins","Capture","2001"
"08/28/2007","Matthew Macon","https://skdb.fandom.com/wiki/Matthew_Macon","Capture","2007"
"08/28/2019","Charles Gary Sullivan","https://skdb.fandom.com/wiki/Charles_Gary_Sullivan","Capture","2019"
"08/29/1941","Jarvis Catoe","https://skdb.fandom.com/wiki/Jarvis_Catoe","Capture","1941"
"08/29/1952","Benedito Moreira de Carvalho","https://skdb.fandom.com/wiki/Benedito_Moreira_de_Carvalho","Capture","1952"
"08/29/1979","William Guatney","https://skdb.fandom.com/wiki/William_Guatney","Capture","1979"
"08/29/1995","Ralph Harris","https://skdb.fandom.com/wiki/Ralph_Harris","Capture","1995"
"08/29/2007","Timothy Krajcir","https://skdb.fandom.com/wiki/Timothy_Krajcir","Capture","2007"
"08/29/2008","Ivars Grantiņš","https://skdb.fandom.com/wiki/Ivars_Granti%C5%86%C5%A1","Capture","2008"
"08/29/2011","Timofey Podshivalov","https://skdb.fandom.com/wiki/Timofey_Podshivalov","Capture","2011"
"08/30/2006","Marco Metzler","https://skdb.fandom.com/wiki/Marco_Metzler","Capture","2006"
"08/30/2010","Marcelo Antelo","https://skdb.fandom.com/wiki/Marcelo_Antelo","Capture","2010"
"08/30/2010","Armel Bazonzama","https://skdb.fandom.com/wiki/Armel_Bazonzama","Capture","2010"
"08/30/2017","Nordahl Lelandais","https://skdb.fandom.com/wiki/Nordahl_Lelandais","Capture","2017"
"08/30/2023","Ronaldo Ricketts","https://skdb.fandom.com/wiki/Ronaldo_Ricketts","Capture","2023"
"08/31/1985","Richard Ramirez","https://skdb.fandom.com/wiki/Richard_Ramirez","Capture","1985"
"08/31/1987","Billy Glaze","https://skdb.fandom.com/wiki/Billy_Glaze","Capture","1987"
"08/31/1995","Luis Fernando Iribarren","https://skdb.fandom.com/wiki/Luis_Fernando_Iribarren","Capture","1995"
"08/31/2009","Roman Barkovsky","https://skdb.fandom.com/wiki/Roman_Barkovsky","Capture","2009"
"","Katsutaro Baba","https://skdb.fandom.com/wiki/Katsutaro_Baba","Capture","1908"
"","Aleksandr Berlizov","https://skdb.fandom.com/wiki/Aleksandr_Berlizov","Capture","1973"
"","Wayne Horton","https://skdb.fandom.com/wiki/Wayne_Horton","Capture","1975"
"","Trevor Hardy","https://skdb.fandom.com/wiki/Trevor_Hardy","Capture","1976"
"","Juan Rodriguez Chavez","https://skdb.fandom.com/wiki/Juan_Rodriguez_Chavez","Capture","1995"
"","Sergey Kopay","https://skdb.fandom.com/wiki/Sergey_Kopay","Capture","1999"
"","Nikolai Litvin","https://skdb.fandom.com/wiki/Nikolai_Litvin","Capture","1999"
"","Deniz Yağmur","https://skdb.fandom.com/wiki/Deniz_Ya%C4%9Fmur","Capture","2005"
"","Oleg Chizhov","https://skdb.fandom.com/wiki/Oleg_Chizhov","Capture","2007"
"","Fredrick Scott","https://skdb.fandom.com/wiki/Fredrick_Scott","Capture","2017"
"","Andrei Tregubenko","https://skdb.fandom.com/wiki/Andrei_Tregubenko","Capture","2021"
"08/13/1978","Joseph Naso","https://skdb.fandom.com/wiki/Joseph_Naso","Victim Murdered","1978"
"08/20/1988","El Psicópata","https://skdb.fandom.com/wiki/El_Psic%C3%B3pata","Victim Murdered","1988"
"08/29/1982","Green River Killer","https://skdb.fandom.com/wiki/Green_River_Killer","Victim Murdered","1982"
"08/10/2018","Nathaniel Cook","https://skdb.fandom.com/wiki/Nathaniel_Cook","Other Event","2018"
"08/17/1971","Ruben Watson","https://skdb.fandom.com/wiki/Ruben_Watson","Other Event","1971"
"08/20/1993","Jozef Slovák","https://skdb.fandom.com/wiki/Jozef_Slov%C3%A1k","Other Event","1993"
"08/21/2018","Marybeth Tinning","https://skdb.fandom.com/wiki/Marybeth_Tinning","Other Event","2018"
"08/21/2023","Lucy Letby","https://skdb.fandom.com/wiki/Lucy_Letby","Other Event","2023"
"08/30/2000","Kenneth Williams","https://skdb.fandom.com/wiki/Kenneth_Williams","Other Event","2000"
